RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30
9,0,California,state,,193125.24122437756,193769.9441726483,194633.49031582812,196505.23546885498,198672.86404551065,201009.40272402138,203484.51970091555,206078.53954002284,208690.09212158434,211169.13122952075,213611.4225725287,215998.10233847177,218022.0268247193,220022.05814352306,222269.31797116288,225055.30373957808,227848.03476976466,230396.71917536118,232791.73266569423,235105.35929751463,237354.79630554238,239467.0327950334,241464.77459002205,243341.86728910625,244868.58796968556,246414.00818097693,248208.34418932357,250612.0886532104,253415.24559050496,256528.9052874852,260130.80931198198,264021.75113552413,267960.106222135,271709.8581346608,275384.8986527224,279008.08243241365,282215.88739106146,285201.8356326065,288355.3319656613,292016.98688442353,296085.52902625385,299865.57030595833,303844.79782565945,308039.61638498696,312690.66462714475,317238.06119673507,321616.85302377754,325843.4510298371,330201.019139915,335098.84692692454,340691.2399257674,347106.6351144069,354487.01422765356,362715.94344343874,371156.5173488751,379248.06295466825,386931.8756014598,394317.0122358591,400840.8048933169,407157.3690099192,412796.5934715032,418892.2870925159,425283.9609873143,432496.9177180586,439515.37812570995,446026.18045254756,452237.3443843978,458523.78923465166,464828.83223561494,471020.6888415084,476054.63900996157,480518.07969259773,484236.6783093871,487570.2851201117,490764.2325859871,493644.50294152903,496483.901522492,498446.3127378691,499212.8568796413,499263.9290108111,498241.37540363305,497039.86906060675,495749.46197882184,494610.43695662124,493683.9627302357,492592.5978873453,491047.4112252281,489049.4709682302,485922.7352163024,482309.7443606087,477671.0517211516,472808.8845795719,467327.3516233461,461567.69040134567,455750.6167339613,449522.3423147848,443327.1133783108,436066.59348388325,427381.12481485424,417180.4791827773,406319.6502122297,395743.8269884428,385003.72618015803,374635.8322322496,365042.1498492017,356749.41775397334,348758.0491998411,341157.73061039206,334056.3204642739,328834.4648301138,324498.27896893566,320482.19286872976,316624.5842749512,313302.2560020946,310848.9125323897,308809.525826708,307198.27307153284,306358.52670855745,307262.057014965,309238.2850430086,311252.94892744604,312125.5746176765,313254.3470192493,314647.60289602214,316182.7794677192,316246.0948015855,315229.7709022523,313372.9943443401,311460.6790790506,309385.14537520584,307566.0214919316,306272.0341869666,305245.1270012409,304232.13417026127,302733.21287113597,301147.9925361274,298786.80182732554,296880.0547971073,295238.73941888614,293443.71031852934,291320.22990739706,289037.73219053465,287927.7607705509,287210.0827688084,286850.71934452903,286322.45261991647,285760.2074359944,285414.611366403,285692.50800758315,286821.11465031136,288434.69823571085,290998.4812534136,294482.05610911926,298928.35464037716,303770.8560553082,308913.5039276828,313713.7693235417,317943.9541827796,321550.3895976225,325836.1831181459,331741.3050210502,338893.4650984534,346098.32151202386,352973.0585989677,359709.75629280164,366350.49266331224,371918.83142218535,376431.59514162206,379689.04472334945,382334.0962926244,384751.1393997646,387750.5839923234,390988.9022472899,393625.584419033,395324.85521737736,396833.3550055334,399368.97513071,402581.0594257119,406158.84794296714,409417.754693274,412369.0670794297,414912.3039367029,417042.619021601,419097.4947382659,421359.6192223712,423639.64844549954,425365.0749866311,426465.35287425487,427379.48132824805,428503.22515598097,429409.0026478114,430235.58799968235,433430.0449912499,438902.2990935075,445091.995066531,449692.0252701012,452668.66466524295,455323.16002352367,456302.24312030006,456043.27976774116,454600.1348520802,454308.66698298324,455382.3204455744,458009.09012861695,462966.81470981287,469481.7905341077,476527.896990591,482288.3958716572,486548.40423561115,490204.91918078176,491971.82337496843,493478.36036001175,495053.2560963255,498516.69743223506,502358.92927008023,506918.68351285486,512052.984632058,517635.006627067,522624.38832017843,526693.2813667299,530478.0627465859,533614.1214625384,536386.2200072455,539365.4680774538,542710.1981796249,546383.4251974466,548992.5075338417,550501.593540634,549952.7682357464,548251.6566857159,546424.0147530808,545467.3809268606,544967.5230532469,544718.9878054577,545288.2934200037,547130.6436678029,549868.872581801,553067.4813770825,556574.5614512603,560166.2572835555,563108.0772455704,565522.9354334112,567948.5307832322,570194.84885091,570580.3367065513,569416.3393366393,569480.0796360055,573165.149976717,581081.6153447306,591128.0478582155,602724.5051069158,614242.4598363405,623821.7512521081,632172.0273757819,639838.5193522292,649776.7130074975,661438.2370097531,673783.052394827,684692.2244360644,691886.2201871717,696425.6694203477,700391.6073907424,705972.6400364176,713017.7606424429,723332.4798981082,736893.7236930294,753415.363094578,768283.1503684049,779317.6298569194,785007.7552715228,785080.8990941715,779996.8130102168,772037.0892811016,764864.5026223211,759192.4232204644,754398.9517259886,747009.8173002418,739565.0798754181,734175.507933173,733790.4561310007,737109.7557710437,742694.182291022,750167.4284875956,758489.2367501595,766333.0917603468,772682.3812491443,777235.525877812,780282.6060713101,780864.7275178483,780786.3104254858,782412.2292683115,786730.9579788576,791700.3338509728,794589.9396224174,796818.2790785284,798770.2844500014,801181.010426211,802921.1577636227,804874.3591059488,806867.5323910263,807080.0220355946,805553.1075633662,801939.7028225766,798578.7672953497,794744.8051427893,790968.8787223905,788155.4737575407,786239.8764200904,785949.481431981
54,1,Texas,state,,113720.41674068302,113779.39520114267,113807.91617509944,113955.97596693593,114050.63753632813,114156.31433296522,114220.16121496512,114424.75650675368,114696.33553272106,114991.57936505794,115330.92772464956,115704.6669159317,115922.33981187642,115881.47503883224,115650.5740133848,115515.60538661502,115559.427057554,115696.43971268943,115856.80819613078,116000.78604164848,116150.38279199596,116304.77199157624,116417.07078987923,116505.32470080022,116536.63410505436,116622.74887034581,116844.62395417893,117230.7211077091,117685.74365150661,118193.2956040512,118708.53842081285,119254.14791367731,119735.46248157235,120150.18877223994,120500.23923050369,120799.14859546414,121024.33901401823,121172.38235768175,121335.34142454107,121535.15721112261,121766.43300845947,122001.62079428807,122232.27346484717,122492.87679961424,122728.63494463764,122969.15460334551,123141.78474117896,123285.81482704147,123646.1675034215,124477.06639502296,125793.98977240187,127106.52784762233,128187.44588001347,128885.76971982769,129539.47081955125,130132.17492301266,130800.06945249652,131418.7943974812,131978.3268746274,132466.80372330194,132982.6929887015,133415.96231222607,133799.92197407412,134142.16628891404,134510.424330493,134919.78008396341,135280.9139577802,135619.39204074242,135951.88551550437,136223.79996708033,136541.4086646512,136800.54455146147,137009.6188655063,137221.43066402758,137481.88068266632,137901.62246014512,138474.0472062604,139110.87740904128,139747.51880274832,140317.2773932809,140914.76220177682,141653.3883711179,142358.84164656224,143066.156392578,143439.46986032338,143590.9239949972,143573.29006704676,143791.28174741627,144189.6456351745,144715.3664621938,145187.79786711148,145693.69375822766,146188.75035618254,146648.14523698448,147027.06375918616,147379.71848679503,147238.87679349,146833.44803959588,146232.6504620612,145918.7284921021,145693.32060812382,145489.4594936859,145319.48101517212,144959.80518903074,144443.9905678318,143832.7577422132,143241.74077837993,142693.7125498681,142195.9034181735,141928.85118068286,141820.7283266444,141801.53968846484,141800.22468628775,141772.44801123333,141784.0543384741,141669.65166593797,141517.7513253384,141313.70797167547,141358.58087857935,141489.56381116586,141558.18517816078,141550.99519834862,141584.2331853401,141768.7956838495,141981.1059787583,142032.22408877904,141787.43905094115,141308.56377977692,140740.4280476392,140164.91484376977,139568.14425009926,139049.61678501812,138600.0032691857,138123.49012108488,137657.56959834127,137204.34542556433,136847.89368768316,136480.593074139,136278.56510625666,136159.28396807288,136117.57947815477,136003.25805154184,135790.5011470171,135541.35759034732,135429.69300672508,135587.85330940655,135868.1441831333,136148.17794859147,136461.5338522057,136901.361272762,137397.44185700317,137767.28309446355,138086.31947289416,138407.26661198714,138778.6788880709,139150.72460113047,139665.5017690206,140315.90621178143,141089.15772403273,141824.38286149714,142666.37319837217,143672.04740706852,144640.33625185958,145581.74568837832,146317.16451213055,147154.35019035116,147917.8572225156,148774.32791821635,149778.6989071153,150915.13544585556,152061.10093107074,153057.2928324221,154063.71347560457,155085.58355450458,156247.98208000336,157293.2842119954,158215.43876660088,158869.3644289385,159698.30998284704,160666.53087861877,161881.54033796163,163141.39147868377,164375.58021371826,165531.5363684127,166638.9479781005,167741.26183126625,168885.01729081778,170075.65493558688,171288.9760705854,172510.476832513,173583.82481138542,174697.64154480727,175891.07383986004,177139.13492739844,178058.05011348182,178932.91899861806,179780.2109518201,180790.11397490324,181636.59001751567,182460.30984206044,183402.37347823128,184437.39606599507,185594.73127927896,186706.93336189914,187800.2071277779,188778.05255661762,189822.31869700388,190979.36153367863,192024.1282050542,192964.17367351626,193688.1147229024,194454.65410079443,195234.08893654705,196166.17339235987,197195.04227193104,198340.09687322355,199478.57213579488,200511.1568469746,201716.28822804382,202846.32590126825,204029.2157941707,204934.970212605,205965.54986272042,206889.8317969228,207796.87935108485,208487.20257688194,209270.73805525966,210140.56828394657,211007.50652030064,211777.78468552974,212453.13668024808,213027.55384141125,213540.38670298518,214032.97682204822,214551.336790449,215173.09809675414,215853.29125115907,216762.33627270258,217834.9106364789,218999.93537582678,220175.0990396161,221312.19264829418,222423.44730683486,223229.99708489806,223521.68407835462,223702.09936949844,224388.3801149095,225868.1806028349,228096.12298946013,230606.67673016945,233461.5400886802,236223.92748372615,239125.12395902202,242218.2341350544,245713.23828831222,249582.72150924275,253996.39455187996,258716.1028908873,263043.74737098016,266344.9546255635,268755.48990635615,271262.3848307562,274514.399053718,278253.8798684784,283173.29357288213,288679.84828574135,294911.5156303624,300953.8294378641,306496.95936540095,311329.4593026409,314268.72876616614,315197.2548761184,314519.396206913,313536.60764255584,312489.95508869516,311147.781663747,309389.1213419188,307726.204814745,306618.6715010455,306234.9267133347,306551.5601518414,307394.2592610233,308153.765678101,308740.5063865047,308765.0000890977,308519.3132762727,308018.8484978352,307415.8307815954,307227.3211789742,307510.43536240427,308412.7769445509,309303.4100772228,309657.3210813319,309441.06699644617,308893.1214890289,308494.3290431292,308252.0275719561,308006.20947256504,307656.1606037212,307404.3104863782,307247.1310421875,307076.11661995767,306345.9017559484,305276.647250436,304013.91581924615,302821.6652736579,301764.0798933097,300936.7058507668,300429.37487655994
14,2,Florida,state,,114728.51991414985,114985.056443621,115291.18044435738,115904.78052347816,116561.24079165696,117225.54489737104,117894.56755283696,118575.19306209432,119284.84333233086,120016.06918209966,120775.32284584072,121554.6125361914,122266.17898661904,122971.07396225224,123700.71993099355,124554.16063537051,125479.48599224875,126445.8775919273,127479.15953447444,128571.68334816792,129697.4130671463,130826.36498215805,131913.93940826188,132983.3181433505,133949.54257346748,134838.96602976552,135710.24456459525,136688.71791324994,137762.0185997655,138884.694905617,140024.15860179675,141240.1510867811,142439.320427343,143643.39063458223,144786.67764357783,146016.715836152,147224.95032763327,148467.33519455514,149742.75583827155,151160.00769200758,152653.91725976195,154145.8390119443,155633.86753406224,157171.69068773926,158772.22963170006,160403.41022208068,162007.14354068044,163553.51344038345,165027.71095542333,166486.97622638926,168079.7627011356,169908.77883402808,172051.00989690126,174491.2761580335,177210.40996414082,180213.11740000916,183255.1879827916,186171.85592837245,188903.12236889047,191679.96048049894,194531.95794135387,197572.43741220827,200981.3476156272,205001.12800513592,209478.83766644026,214357.17264854326,219583.97800832233,225010.95706513515,230330.4454723536,235244.95714231374,239831.35931061287,244169.44965898097,248162.20460115254,251853.47513233274,255642.21588120205,259846.878608329,263878.278997461,267244.26325032493,269530.58314735343,271015.91797160165,271608.5031751043,271570.5521124504,271111.6514565711,270267.6704909459,269220.61197513755,268137.59745478217,266953.2808405571,265631.4689728226,263894.5793511319,261636.50400150774,258818.4042995862,255643.4913607655,252389.82401626816,249021.4277564159,245536.66422771674,241972.20975021637,238185.82818166845,234453.3628774707,230492.23547395927,226631.95513371573,222440.6069133726,218360.53719341368,214170.1120035757,209835.15780686904,205455.80230581705,201028.84421937028,196641.7884333263,192413.6307209964,188420.62369168794,184899.96234502108,181611.80496666257,178322.2857725703,175145.706285991,172111.42338655473,169563.72735977834,167229.35475471502,165091.53685694313,163283.83375172212,162112.3346957632,161266.55962440127,160623.5863668118,160060.1552608543,159689.14169164127,159358.4035770181,158909.7094959709,158217.54238760172,157225.77746843608,155968.84215414245,154567.14518466435,153116.31261607734,151623.84175943473,150182.38558256344,148730.50498534204,147355.72234549213,145958.2884425194,144595.70254219367,143233.63474395065,142005.0971626611,140878.37848528216,139986.57207525507,139305.47130018097,138895.15079487904,138655.94043282984,138523.36702476253,138507.5268024984,138613.83707339686,138802.164312397,139170.72543080387,139611.5917390403,140212.28757798354,140808.78981037778,141352.71039701207,141933.63059295074,142658.1098553302,143709.39870595429,145131.22550235593,146753.4744174057,148408.98018829443,150109.79421106764,151889.62172473234,153926.59047274335,155943.97885087377,157898.30831078647,159759.32828184435,161536.7631846502,163411.52138536327,165081.7797596682,166813.4853064392,168454.614866014,170184.5822535442,171779.43537646995,173165.00716991813,174520.9897334623,175623.088227781,176766.31971294968,177745.64330943153,178785.50751934364,179670.33846718248,180772.305523782,182084.9132549886,183518.4135375335,184787.72117938698,185908.664123457,187050.68404770363,188366.50039580662,189726.05585370256,191270.42932986713,192868.09484359322,194616.73785819742,196423.73206176338,198176.32470178613,199799.0948795499,201324.73893350482,202776.26376489387,204083.49600752458,205462.12290608985,206866.88132876015,208390.4479412213,209759.51559152352,211157.92692872742,212726.5111561975,214436.22211471494,215996.2160260379,217317.8107685633,218507.5597306964,219838.6242004152,221378.97747199237,223021.48595102745,224485.7701119464,225964.266359607,227333.71076348913,228842.79952299493,230331.8928312736,231938.4727646031,233594.4626274863,235311.6138097037,236861.92959669488,238216.37881351457,239551.7379446181,240873.95183591242,242256.94254731972,243454.1049517088,244930.55078105934,246380.6640249004,247834.34546164772,249054.07752043233,250317.89797848384,251669.131154896,252874.09385291967,253990.2007715867,254784.9000098793,255396.49965690964,255743.28243187084,256202.08092221784,256779.98366479832,257559.31169768664,258335.26943519549,259344.89507721437,260701.5001920571,262363.24352849723,264356.8611192633,266262.38498804625,267960.48319567024,269041.33354815777,269379.6172675646,269583.69841195486,270266.65580515756,272041.43821560167,274856.0767844357,278160.6200986362,282003.10033041117,285824.1903158262,289864.6644352192,293947.0034556703,298260.4449757761,302918.4273184291,308453.0398437968,315134.1354590074,321901.18756535806,327811.5675188862,332532.92397365236,337174.1287161084,342412.5787895659,348101.2734048651,355367.81439832505,363900.7983196643,374009.1823061443,384504.2430921427,394463.3024433236,403178.12811105064,409010.03050363547,411820.7649529693,411921.9782960715,411128.424941547,410065.8706222186,408921.2515784101,407350.80680596427,406110.90907197393,405676.6062195201,406155.5134431867,407265.41139031574,409019.9523917704,410868.1376448132,412685.87849110196,413977.8559697937,415193.0023861579,416313.29439293506,417410.6761109336,418295.9580099483,419236.58497163566,420290.1183632351,421220.5443620178,421571.60329428146,420974.1666825099,420102.4061085948,419260.244682298,418581.46114546154,417783.72669553786,416767.74461293017,415821.5721134247,415009.54380086483,413990.2837030138,412321.02205296425,410158.5230394076,407695.91131757485,405104.5489677771,402349.5414829419,399883.5247095432,398170.91486595274
43,3,New York,state,,141804.79176264055,142279.4110928208,142741.39798711662,143742.2253575836,144783.7153507391,145913.57427093558,146910.99882381377,147783.07685469164,148546.8031457794,149370.8414924829,150379.03151089072,151492.35670194915,152552.9021555679,153412.8272746935,154172.0238708351,154973.1636433827,155884.64060618335,156907.42545413287,157997.45677399496,159141.64081991045,160266.70379239667,161451.43550378818,162693.99240634564,164012.01075682847,165290.88334826488,166458.47224822242,167458.25214853627,168469.82778931357,169547.75330700286,170788.9908974188,172122.87851437926,173596.08209585253,175109.14734956386,176617.96468462984,178103.30151063096,179651.19961644683,181154.07161850936,182584.46822694349,184066.35242915535,185521.9773121286,187006.02186143093,188477.97958219284,190012.43018489538,191811.778026237,193820.31767888626,195914.8893053706,197727.1129743542,199340.3443619084,200890.48244167585,202351.79324327866,203556.2315926984,204768.09735314982,206207.18765859594,208007.8591045197,210022.08533085507,212096.0815738171,214234.0670225767,216308.9071338263,218399.8061647877,220402.1522831292,222316.5197574318,224177.19270340842,225853.3485935123,227618.93161223017,229493.71375957216,231467.696179844,233542.24422892532,235714.76117568222,237996.15457440217,240305.3424898339,242391.53471691383,244440.27901291815,246217.6543879904,247825.9299507918,249211.2685623226,250452.20269358807,251626.01280750334,252806.90893238466,253923.23623421366,254947.85683256367,255645.18779173968,256194.38953311075,256546.57044405324,256869.2419458609,257125.43114304755,257323.5017088841,257554.1161889079,257615.98484533993,257775.18044847704,257848.4356428288,257955.8880374625,258088.63304571944,258121.77373442976,258313.56239421177,258496.9077802884,258597.49305080422,258658.75568396636,258529.29412517362,258419.09375221332,258119.5809516455,257651.37203427474,256958.16003228872,256036.19983256192,255002.94910955583,253834.3882340529,252418.1731579646,250864.95447787968,249396.77075915269,248063.14409364748,246960.3207731802,245992.88282888336,245214.38984581595,244472.8190128665,243682.87792080003,242865.56225710115,242001.79569168997,241274.89369539998,240717.26960240354,240364.66718575582,240147.61907155032,239968.9619939179,239970.93436547313,240084.55374319115,240516.6914346184,240984.51384590054,241525.71766357377,241819.47528610527,241657.75802915427,241067.14568744935,240083.18331002642,239114.793629299,238178.02106711155,237540.68496912322,237034.78951036718,236669.76300035257,236193.6451655675,235703.6676728536,235015.87424493235,234350.33619223608,233685.7624211339,233073.90184770626,232470.26021404323,231829.09049050938,231288.28737861733,230820.877034229,230672.54976608514,230880.37497780265,231254.74754891635,231564.79482987127,231691.54405920557,231678.44721055706,231459.05341737936,231366.27648863624,231232.1349115238,231257.21967084534,231333.68629315172,231823.34378456883,232585.0120842684,233365.3385936327,234084.47061728316,234799.38715588787,235724.6800200811,236546.6528768506,237281.9955037077,237770.04585785407,238341.1560542758,238819.55445280872,239258.256338459,239733.99329252317,240336.28005487696,241200.33506287247,242138.97407108964,243194.33961471284,243882.28322875357,244366.21628537026,244637.17323918312,245063.81637925492,245353.46265102233,245796.02056879635,246262.38332460073,246770.2158725363,247206.90250296603,247527.8013128063,247954.43090265288,248571.78838879135,249277.13899497033,250129.13860030985,251202.15971255628,252639.49646913866,254209.2918781468,255493.66025405892,256530.56770130782,257346.0399001831,258051.6744684775,258385.6683968931,258892.80105630597,259588.51416837997,260691.3129783091,261532.12852080594,262134.3896044071,262615.39034559205,263347.1154050918,264473.68225778773,266020.88862656424,267464.5276208598,268673.2908356812,269587.0014015511,270882.1522848991,272232.5750017232,273552.40896283457,274681.8192852827,275896.08475336834,277154.26907147747,278431.1878197855,279426.19589023467,280178.1549550094,280629.2668898136,280829.9015333177,281609.52196790837,282767.32803444366,284683.82568800234,286558.84629914165,288810.7098373534,290945.0542086766,292800.5930166188,293945.1542230005,294820.9693103961,295537.3262383614,296743.8544578831,298310.4576425822,300222.9058780498,301865.0690599843,302990.76828503946,304143.0015497483,305295.05656462995,306639.2004220697,307586.5710539892,308608.06534936593,309901.2649960146,311442.3780802786,313207.18626370723,314869.5583756315,316529.27156516333,318019.2398365384,319146.9893875164,319885.46933974227,320637.4716413529,322077.0814820849,324967.78261368274,328958.88461147674,333911.4456326024,339194.4957436538,344196.7102510477,349272.4405329631,353991.2256604577,358683.26027476275,363577.09615275916,368750.72131782206,373262.64961618953,376262.0478293733,377803.47683409415,379342.25965818344,381470.3122759522,384100.80034898623,387646.7409271533,391867.1212389293,397203.0749223509,402894.75314048043,408539.87171007955,414093.7918764803,418115.6531943656,420011.92291790043,419603.29311478493,418623.5708467122,417689.4895502019,416835.13269849936,416171.2289584705,416033.427824028,417256.7665942393,419788.6361776924,423028.16645781696,426528.7399444937,429935.5063079847,433287.2280871037,436211.45086509286,438604.4805919763,440795.5526753168,443026.7856417144,445124.0721208975,447566.0573187664,450609.6775698332,454360.6025152225,457758.88885654934,460505.09130666725,462844.0878681599,465656.38245681114,468426.07601225533,470999.36175687594,472931.9100785637,474763.14838529535,476022.78924072115,477413.04031860904,478388.8021099055,479721.202403697,480888.5803540515,482375.7539887804,484182.2828566802,485791.44155361486,487583.889198581
